Id,Prediction
526,84.8220959825
527,83.4853200028
528,88.6417672424
529,93.3995048145
530,89.4858531228
531,88.2650230863
532,92.8230971635
533,89.6085489209
534,92.0013472564
535,87.5081110337
536,88.1977195588
537,86.0623137277
538,88.604760794
539,91.0215311655
540,87.8374181725
541,85.5500066009
542,84.8110414579
543,86.2291391755
544,84.3828297347
545,88.3490246878
546,93.2651538059
547,92.4797680332
548,88.1318044459
549,90.8413789556
550,83.6436994673
551,90.1927847341
552,88.0661016478
553,87.3062640135
554,88.7174521078
555,88.3143197736
556,86.952690757
557,82.7996694688
558,89.5948307497
559,91.9128463109
560,82.9194340327
561,85.503594265
562,89.9378961821
563,91.3873243627
564,89.154705102
565,84.4350940595
566,85.7442317196
567,84.4861412268
568,90.6867100637
569,89.9732964855
570,83.7412816932
571,84.1727587858
572,84.4631613722
573,92.9568464965
574,82.4049777248
575,89.0785443711
576,83.9714406961
577,91.1838027897
578,84.1075292449
579,88.5541418259
580,91.3007112877
581,88.6786952138
582,91.3638469319
583,84.1203319745
584,90.3194208297
585,90.4196684472
586,91.9115896186
587,89.3130018858
588,86.8866210371
589,85.099594492
590,87.8894118438
591,92.6865393825
592,81.2292694862
593,85.1950517336
594,81.813516431
595,88.4529664022
596,91.5471824685
597,86.4702262111
598,90.1686266118
599,86.5447607311
600,83.8304596797
601,94.4924427718
602,82.9818917278
603,84.0202325837
604,89.3340994588
605,92.6635727243
606,88.3882771721
607,88.2682103549
608,93.2840680559
609,86.6210820738
610,87.5427360851
611,85.6092316265
612,83.5599101576
613,89.1749521077
614,85.0380335722
615,87.9623911113
616,90.6248613922
617,90.153544299
618,88.1497915161
619,85.1755868394
620,86.2320635725
621,90.9746851671
622,87.7096005377
623,88.1188794017
624,90.4253016386
625,90.3108140554
626,91.3881343857
627,83.8440679106
628,84.9862876459
629,89.687547187
630,87.9680580653
631,90.9375973941
632,85.9364408615
633,88.4092363567
634,90.0057942281
635,88.7364790462
636,92.0163931376
637,93.8376013074
638,85.5589747416
639,92.6080485237
640,87.3047374611
641,88.1157116467
642,86.8277218445
643,84.1062420685
644,91.231604756
645,85.950727577
646,86.7460423844
647,84.2123351556
648,89.0855371633
649,90.9481748003
650,91.3083790151
651,87.1896499368
652,87.4582935198
653,85.2289666359
654,87.1976494331
655,86.5672991713
656,88.3083951998
657,88.3540659139
658,93.4149132227
659,85.3119482156
660,89.719828139
661,85.2222269666
662,89.8008133703
663,86.1661241822
664,86.0453128135
665,84.4786948525
666,87.7842418932
667,84.4060930625
668,82.8763773425
669,90.0749848589
670,84.1904589698
671,86.0242299284
672,89.0697423042
673,90.8719954765
674,87.7649969529
675,86.3954175272
676,91.1006174343
677,86.3025952676
678,89.0777560694
679,92.6069115406
680,94.8830158161
681,90.4292525319
682,87.1142340933
683,93.0558788162
684,86.5025667481
685,88.5492695907
686,85.613051671
687,83.3153716586
688,89.1338008377
689,86.4719646179
690,90.236349345
691,83.5541230301
692,90.0990640685
693,89.2648976335
694,86.1308072295
695,87.9797368316
696,85.3924111386
697,86.4401555254
698,89.4540949273
699,91.5236377454
700,92.0343643418
701,82.1705684259
702,89.0311973231
703,86.2251063309
704,84.539634338
705,88.8465312108
706,91.4920535961
707,85.5658704692
708,84.7586511333
709,88.2505036742
710,85.7716971032
711,86.2802027654
712,89.4179458734
713,87.5744137862
714,88.2171608505
715,83.7355148932
716,90.5596508917
717,86.5836978044
718,89.4985094996
719,90.1692018418
720,88.0002935776
721,83.4061704582
722,85.2345765618
723,89.3861635565
724,84.6123265471
725,84.0125348744
726,90.4138516567
727,87.9860719672
728,86.5899151715
729,87.2876899982
730,85.0346198746
731,86.185536126
732,83.3587889439
733,84.3600975861
734,88.5813383916
735,88.6421505949
736,90.4207031872
737,92.0521857333
738,87.7491074238
739,86.9807349282
740,87.038182496
741,89.721165707
742,90.2455428003
743,89.687884109
744,87.9918863809
745,84.7097030795
746,89.5326805334
747,89.7867582829
748,90.47494531
749,90.3370648955
750,87.8451541592
751,90.0323939192
752,88.9976899376
753,88.7773851746
754,85.0375413813
755,83.3014044003
756,89.2715291427
757,85.2248113092
758,87.5396897165
759,82.8297056319
760,84.3119449393
761,88.469620259
762,87.7430713131
763,91.5770353284
764,88.0856699736
765,87.9427480983
766,88.6203583977
767,83.0986800328
768,83.6533910038
769,84.0730497344
770,87.002837396
771,85.6085712469
772,93.7796830034
773,85.8877881589
774,89.995056725
775,87.5521761473
776,88.7830059271
777,89.1127687195
778,89.4633139898
779,87.5968703263
780,84.5726664317
781,83.6464133447
782,90.9344075919
783,92.7711377147
784,90.5056476923
785,83.5578569051
786,91.2281898199
787,85.5554696425
788,85.0356484746
789,84.0262561917
790,90.7171528094
791,90.9644863001
792,82.621538855
793,94.7021658704
794,91.0904068639
795,87.564815022
796,88.5958056276
797,84.5959811933
798,87.569141575
799,85.281769821
800,89.8259775336
801,84.6211758486
802,90.1744161627
803,91.3422664007
804,89.5165368217
805,84.0464918945
806,87.2759636644
807,88.5912700325
808,87.7114025542
809,86.917483789
810,89.0340418186
811,86.6296511333
812,90.9554320253
813,82.628090239
814,88.3093701248
815,91.3247847903
816,88.4079153127
817,86.7701738927
818,96.0373602716
819,90.4821041318
820,89.7583321742
821,92.521486643
822,90.5750473803
823,88.4283300167
824,91.732730011
825,90.7953461708
826,91.4642680522
827,86.939039092
828,90.961380451
829,82.0696633044
830,86.3620811331
831,86.7609787038
832,86.1346385361
833,81.5262315128
834,88.7421760756
835,90.1826777179
836,87.6748950753
837,89.2159536613
838,87.0272077883
839,85.5629320763
840,93.4855999246
841,88.5244904894
842,85.5029738435
843,91.3900922057
844,88.8330006447
845,84.5061308758
846,88.9945151899
847,86.0930214904
848,85.9213718297
849,85.2340684121
850,83.1222764613
851,87.8677015358
852,92.0435699458
853,90.5487745616
854,84.3245756053
855,87.723234246
856,90.4553831104
857,89.6530743968
858,89.7810565172
859,90.1553963178
860,86.271476857
861,91.6173412365
862,90.6177491289
863,87.1404938124
864,90.0482367868
865,84.4840615621
866,91.2702492451
867,86.5900879121
868,85.1457339937
869,90.8605612915
870,87.4636113083
871,90.5297361024
872,84.6063651197
873,88.2185696785
874,92.048705426
875,83.8230018943
876,86.7287552853
877,84.5007012067
878,97.0853371676
879,89.5176859061
880,84.1393432577
881,89.3960506119
882,87.664850333
883,88.9269202715
884,88.0536370871
885,87.2503065568
886,90.9733488598
887,88.148342653
888,83.7998618028
889,90.3668563826
890,88.7817511781
891,85.8759352787
892,83.4795013513
893,82.5251140002
894,90.330391225
895,90.6101799715
896,88.2252044887
897,88.8122302726
898,84.9375909305
899,90.3316975192
900,86.6883701013
901,86.0526525467
902,83.2719653261
903,88.8257809336
904,91.1737525832
905,87.7717878717
906,92.6070164163
907,82.8976169152
908,81.3270391012
909,83.8419256963
910,89.9591958232
911,88.6181423152
912,85.4329866137
913,92.1486724985
914,90.9354326137
915,89.3758294775
916,90.0843304633
917,89.3191635096
918,85.073842526
919,87.2932679883
920,85.8147412558
921,93.117779979
922,86.8456607913
923,84.1143941513
924,86.037469631
925,88.5339949805
926,90.6420519746
927,85.0868609519
928,85.1065051089
929,84.9462963
930,92.0244441276
931,87.3077789959
932,87.6101706527
933,88.8119850526
934,83.3703069909
935,89.5485134483
936,89.6928593137
937,87.1502016159
938,90.043884055
939,86.1782746522
940,85.4352247186
941,89.095881523
942,85.8726034326
943,88.2157870112
944,90.8007682487
945,83.9701672813
946,90.5980812609
947,89.5016059075
948,83.4343850843
949,88.5082102358
950,89.7424883763
951,84.2212668123
952,87.2144884962
953,81.2987323777
954,83.708804196
955,89.8006114839
956,90.2415206236
957,89.7148931776
958,85.7235844158
959,90.1446820758
960,84.7588353531
961,85.6769176073
962,86.1298610165
963,84.4268816497
964,88.5644041962
965,87.3388435363
966,92.5366974979
967,88.5967222326
968,90.5895078058
969,90.0778354225
970,91.3827275775
971,92.0769284283
972,89.2691392447
973,88.6371527981
974,84.893082993
975,81.9887951516
976,87.7623844184
977,82.7803678373
978,85.877329044
979,90.2889949247
980,84.2008642228
981,89.5841435976
982,85.7317493157
983,87.4396308156
984,86.180795433
985,83.6523049654
986,88.3561222919
987,89.9433429279
988,92.5868366027
989,91.7263042986
990,90.7481222126
991,89.6019836306
992,88.4625580342
993,85.2790541915
994,84.3516078216
995,87.6923877908
996,81.6054861842
997,90.519252649
998,88.8639504174
999,91.4442765875
1000,89.4960047296
1001,89.9050617967
1002,85.8493672889
1003,88.0835834633
1004,88.3917337193
1005,88.4699694169
1006,85.9815149711
1007,88.7652126741
1008,84.3760013636
1009,83.1131779908
1010,88.8015334515
1011,90.3623536959
1012,86.4944666347
1013,90.3490933253
1014,83.4463747331
1015,83.8450282858
1016,84.7115064366
1017,79.9197516059
1018,85.7139452303
1019,87.7411681139
1020,88.7323214701
1021,87.091747209
1022,87.7245064267
1023,87.0650532719
1024,85.0159521458
1025,87.2883664152
1026,88.4187634248
1027,93.4150473561
1028,90.2586357714
1029,88.8397408168
1030,85.6282340101
1031,90.3735441441
1032,88.0912575913
1033,86.8193189664
1034,86.1002608058
1035,89.212507794
1036,88.7378667665
1037,86.6499763976
1038,86.6211139439
1039,86.6866477228
1040,85.2282206118
1041,91.4409681058
1042,84.7870099197
1043,89.2754533379
1044,88.3858938109
1045,89.8312534662
1046,90.5331586847
1047,92.4147730633
1048,87.9934997508
1049,86.1980976642
1050,83.0800930702
1051,88.4890612588
1052,90.6241998791
1053,83.9132625357
1054,87.3907502772
1055,92.3879214515
1056,89.7641989655
1057,92.0347287793
1058,88.7034999711
1059,89.9418779651
1060,91.4547893577
1061,85.9827948682
1062,92.7201858067
1063,89.0349434831
1064,91.0595624841
1065,89.4102560377
1066,88.459147143
1067,86.7722564043
1068,87.3284482577
1069,84.5006901721
1070,88.3440811288
1071,84.7210824138
1072,91.4280661788
1073,89.2363012872
1074,88.3576161802
1075,88.7178979616
1076,89.0270812848
1077,93.283757103
1078,86.5428965018
1079,87.8672220959
1080,87.9961259978
1081,86.8875009002
1082,89.6009595386
1083,91.5107235039
1084,84.3443293059
1085,87.0658405026
1086,88.9924844105
1087,80.9996770943
1088,88.442426829
1089,92.300850008
1090,91.0815639276
1091,85.6342609206
1092,89.3264752969
1093,91.6008071596
1094,83.987887549
1095,87.620822628
1096,89.2968482398
1097,92.7620923401
1098,87.7084136847
1099,86.5013165241
1100,85.703582764
1101,86.255864081
1102,90.3855387741
1103,85.1862818041
1104,90.9174001171
1105,90.3847912333
1106,84.8917302129
1107,88.6773099302
1108,87.4588639649
1109,85.3717877157
1110,86.6452288747
1111,89.174083556
1112,85.2819813565
1113,88.1846157499
1114,93.7783687085
1115,93.6078003536
1116,83.2802664991
1117,88.1055253887
1118,88.0189669054
1119,89.484730995
1120,88.7940154954
1121,90.5127757962
1122,89.5165575688
1123,86.998306065
1124,87.9138037196
1125,88.7917120799
1126,88.2161300886
1127,88.1482670293
1128,90.1076030295
1129,88.1262188772
1130,83.8744790355
1131,86.4044056508
1132,95.342656869
1133,86.441977824
1134,85.9558327608
1135,91.8079593728
1136,88.1265375319
1137,84.4577254649
1138,87.5502482769
1139,86.6653551139
1140,89.6720676854
1141,81.8616671601
1142,91.6809728737
1143,90.6011656799
1144,87.6710257979
1145,84.8897384771
1146,87.5345459752
1147,89.7420896494
1148,87.1586788915
1149,89.2126307249
1150,82.7366248443
1151,86.7467685085
1152,88.1706418021
1153,86.7077270887
1154,85.822970108
1155,84.3349496408
1156,89.6669154836
1157,90.2017452599
1158,90.309994
1159,85.6210847774
1160,84.7286974505
1161,91.5794630386
1162,85.7054926845
1163,89.1895165427
1164,85.8369432813
1165,88.5327095747
1166,86.1074956134
1167,86.6747869786
1168,92.0264930766
1169,91.0412347435
1170,88.6431732417
1171,83.8025769132
1172,86.3586500145
1173,88.8678638381
1174,88.0951560112
1175,91.5536395711
1176,92.7056212274
1177,89.3950349409
1178,81.4693751279
1179,85.3428376101
1180,91.7074262666
1181,85.7623865188
1182,92.5138713826
1183,85.8329361866
1184,91.6045251174
1185,88.5172509073
1186,88.9712880266
1187,91.038599763
1188,90.9900787054
1189,80.0673900503
1190,87.7283961619
1191,89.4413903203
1192,90.1835768265
1193,87.5811042704
1194,85.2949508091
1195,88.7561337806
1196,89.9841604574
1197,81.5425533753
1198,93.6341130967
1199,88.4512531869
1200,92.2863026845
1201,86.7432610719
1202,86.5085982211
1203,84.0511050735
1204,86.2715585701
1205,91.9922221181
1206,81.5757105823
1207,87.0351743837
1208,87.8447709027
1209,92.4402711989
1210,92.9131486953
1211,89.8985606501
1212,95.3686767741
1213,85.472804951
1214,86.04600046
1215,84.4925327373
1216,89.7173109291
1217,91.0922770492
1218,87.091577219
1219,91.771932225
1220,83.5241233652
1221,90.2732459555
1222,87.8232601922
1223,89.7709589591
1224,89.3832987558
1225,86.620237619
1226,91.6460367523
1227,89.0841360753
1228,88.1135164281
1229,85.0533872026
1230,87.8300029261
1231,85.8662866494
1232,87.8275846625
1233,84.1634772258
1234,85.9798662027
1235,87.1860958473
1236,89.1365479247
1237,89.2777120199
1238,88.3142410074
1239,90.8023661168
1240,87.477310742
1241,85.3032241965
1242,84.2058989737
1243,91.2397347452
1244,91.0745014424
1245,88.2298754653
1246,86.7811009977
1247,87.2610730748
1248,86.2886336938
1249,86.5416081808
1250,83.0936897026
1251,87.6074711304
1252,84.0781858116
1253,87.6489666368
1254,90.8800510384
1255,88.9103342506
1256,85.684757616
1257,86.0399811163
1258,91.696965068
1259,87.6313716465
1260,92.0586040964
1261,85.0033500623
1262,90.6564360635
1263,91.7552791155
1264,91.7862331049
1265,84.0221657446
1266,88.3114627525
1267,87.3120613582
1268,86.6157440426
1269,90.6692784472
1270,84.7418660584
1271,88.7474807128
1272,87.8570386252
1273,93.0313459947
1274,94.4135511771
1275,88.206921834
1276,83.8172497248
1277,89.8448386183
1278,91.3625879105
1279,90.4680852284
1280,88.6363306072
1281,90.2508706361
1282,83.6286607169
1283,89.096848117
1284,87.1473641204
1285,92.1349883017
1286,90.9810672232
1287,92.8402322026
1288,85.1576783346
1289,88.867768855
1290,88.4496165795
1291,81.5929569668
1292,89.1843073228
1293,90.284790601
1294,84.6978121889
1295,90.6412425117
1296,85.9186730594
1297,86.4504063335
1298,87.7238963213
1299,90.2171061486
1300,89.2098747598
1301,86.7152462721
1302,91.1774305852
1303,85.9693274609
1304,87.56509037
1305,82.7498947229
1306,94.4817498027
1307,83.7163678886
1308,88.2636109808
1309,91.0774197326
1310,92.8022292715
1311,89.4092349371
1312,81.6507087638
1313,90.2437404459
1314,90.3970454844
1315,90.8597986199
1316,86.8966849722
1317,90.4389681334
1318,84.8870087325
1319,85.735147297
1320,87.2432489083
1321,87.9172883296
1322,82.7368926684
1323,83.5811741812
1324,86.9198656457
1325,87.2956020142
1326,89.4787619467
1327,88.0449261172
1328,91.0519894545
1329,93.1573746511
1330,83.9752278366
1331,89.0059133995
1332,85.5760824907
1333,80.0929098578
1334,85.4277375666
1335,89.8360821431
1336,89.78301646
1337,86.6180602991
1338,80.8274084389
1339,89.4035757746
1340,82.3809109181
1341,86.0935684585
1342,87.9415992917
1343,86.2542426698
1344,90.3281711729
1345,89.8350632805
1346,91.0234222082
1347,89.4246258103
1348,89.9538994144
1349,88.8414727754
1350,90.7645719983
1351,91.9797184996
1352,90.6837386048
1353,90.9105410431
1354,91.1800313145
1355,88.8696392703
1356,86.817890275
1357,84.0511693106
1358,90.0396648542
1359,87.5877937068
1360,92.7087381426
1361,91.6624215555
1362,87.4524672363
1363,84.3464784017
1364,86.248951785
1365,89.0890927306
1366,89.6464860171
1367,87.4333263766
1368,86.5895376831
1369,87.2350452112
1370,87.5233269614
1371,85.5855710968
1372,90.7569386543
1373,87.8204389889
1374,86.4845223841
1375,86.4382862419
1376,86.2925079752
1377,89.7652100147
1378,92.702319982
1379,85.1157218363
1380,93.8571899516
1381,92.7854844824
1382,85.571309871
1383,84.7471977486
1384,86.6729052618
1385,82.9893705333
1386,86.4091425081
1387,87.3174780946
1388,94.2037159861
1389,85.0299344408
1390,89.008226549
1391,88.7763834755
1392,90.3561756146
1393,92.4210744344
1394,86.0027378425
1395,84.4551443616
1396,90.8173900396
1397,89.723442448
1398,84.1429777313
1399,87.9649612757
1400,89.3272696277
1401,82.79316861
1402,90.5211077677
1403,86.3372670597
1404,88.432329124
1405,87.8338810349
1406,82.8220665557
1407,89.8247475128
1408,85.2121560221
1409,89.3667028581
1410,85.7517788937
1411,86.0697897471
1412,89.8602315405
1413,85.2287639577
1414,92.6355476921
1415,92.1570246724
1416,90.5890718613
1417,91.1694103076
1418,89.8075359989
1419,84.0746063154
1420,89.2130868899
1421,88.8564175462
1422,86.0161286511
1423,91.4502599919
1424,86.550272631
1425,83.2743929848
1426,86.7054945714
1427,92.1937000686
1428,94.5145635269
1429,89.6904837139
1430,87.768555778
1431,87.2981054869
1432,84.2733013297
1433,85.6725295395
1434,86.9435262638
1435,89.8612676786
1436,94.4437138731
1437,87.5507257092
1438,80.6275639003
1439,88.6350510237
1440,86.0589360525
1441,90.4112470958
1442,87.8744827616
1443,87.6967022062
1444,89.801311252
1445,85.8172493339
1446,90.607829428
1447,89.4284636239
1448,90.5645238323
1449,89.6191444705
1450,84.0559274855
1451,85.9871521001
1452,87.5583936537
1453,85.0196525408
1454,90.0141101093
1455,86.1794574119
1456,89.4548797093
1457,89.0103474032
1458,90.7683570528
1459,87.4342123701
1460,84.1187890039
1461,88.0527703307
1462,86.6737792891
1463,89.8321575112
1464,86.016517557
1465,84.8766245335
1466,92.2412402402
1467,89.1801939599
1468,86.9504892195
1469,86.5458233075
1470,87.7514682306
1471,90.9146557418
1472,94.9086818642
1473,86.4393330464
1474,88.2414520173
1475,88.3943288458
1476,86.4095941249
1477,85.5162208226
1478,90.0797710605
1479,91.5703760491
1480,86.0602114362
1481,88.5992477076
1482,86.0219582985
1483,87.3121924963
1484,89.7670416901
1485,88.8353763137
1486,87.9661693913
1487,88.6867302606
1488,89.5755173012
1489,89.2722275805
1490,82.587421258
1491,89.7680018279
1492,93.8912496921
1493,90.0982095268
1494,88.0708519647
1495,86.3284734188
1496,85.531331881
1497,90.0784823503
1498,88.1619442818
1499,89.8903031161
1500,82.8440019156
1501,93.1063534455
1502,90.9057496454
1503,83.4141886069
1504,86.3578981428
1505,88.0526908421
1506,88.7897430038
1507,85.9800876876
1508,85.8347334312
1509,87.6700419308
1510,89.946629287
1511,87.799193911
1512,95.3204293693
1513,86.8869022371
