id,Prediction
307,87.0361854634
308,88.438479357
309,88.6298180976
310,85.8374183356
311,84.4374410381
312,90.7073526262
313,85.2474129097
314,88.109592626
315,91.8937714686
316,86.09185712
317,88.7508821539
318,84.4256271495
319,85.4426471863
320,91.3695409236
321,88.884517195
322,92.5515901871
323,90.6677392578
324,90.0859845684
325,89.7826036379
326,89.3849188759
327,85.0932412862
328,87.6263542732
329,89.5125948156
330,88.162635091
331,85.4775491038
332,88.901228376
333,87.4473425929
334,89.282428146
335,88.8914633689
336,89.7579930774
337,95.9602995245
338,88.9161947835
339,89.3199188088
340,87.4633477155
341,85.4590766919
342,85.3786427525
343,89.9023611161
344,87.9035269184
345,88.9763637127
346,87.4752445473
347,87.1275455407
348,87.4476282256
349,88.3600449874
350,83.9598534328
351,86.0090953077
352,85.9882076102
353,86.838932401
354,87.4604345732
355,85.3712731356
356,86.4111277616
357,88.2573867436
358,87.4115483731
359,90.7766469584
360,85.8247502012
361,84.8574161415
362,84.2398795919
363,85.3004612425
364,88.7417298454
365,90.3549790799
366,85.8860090102
367,89.723459391
368,87.5430175771
369,82.7300808358
370,89.4525327216
371,88.0442570027
372,83.7765589841
373,86.3565348914
374,86.6445570667
375,85.0302544507
376,87.3910177449
377,85.0011982372
378,94.1952762544
379,92.1490840603
380,90.0122514723
381,92.0302561223
382,84.5984089634
383,87.5486521829
384,88.193016942
385,87.0946720347
386,91.9471831235
387,85.787442904
388,84.6929230813
389,92.2013676052
390,89.7060484805
391,85.2845191591
392,88.6216365466
393,89.606647898
394,91.8105454576
395,90.2789117261
396,89.5448633628
397,86.2776886023
398,85.6616035333
399,89.8685892336
400,87.20226409
401,84.4901772864
402,87.6697268379
403,88.4008951561
404,94.070914133
405,88.8307155545
406,85.9036148076
407,88.4429575248
408,85.2555170922
409,83.8555122116
410,89.4411849682
411,86.7003472703
412,86.1680990241
413,88.9257920665
414,86.5109218434
415,86.2882256509
416,86.9593738281
417,87.831229866
418,88.4334778543
419,88.0934487449
420,86.7746505852
421,89.0850130918
422,88.3741128936
423,87.9185878107
424,90.7893127156
425,88.6340146543
426,86.5224673036
427,90.4509028573
428,87.4794266443
429,93.7617754305
430,86.4971277602
431,87.1854499604
432,90.7688593193
433,87.7777312151
434,86.0772474357
435,81.2639854671
436,90.6432284843
437,87.7761820453
438,92.0685197055
439,86.4214219334
440,87.7411553383
441,87.7692508074
442,90.7416164209
443,90.5081727423
444,86.1028230549
445,88.4709239164
446,88.8869304058
447,89.2399583426
448,86.2026871838
449,83.2401565106
450,85.2176085948
451,83.8732188819
452,84.5718465453
453,83.9921098654
454,86.4698876451
455,85.214968431
456,89.5126424166
457,86.088972377
458,92.0828269664
459,88.216295209
460,88.354487862
461,91.1052820239
462,90.1199504365
463,89.0872663806
464,86.7419947417
465,87.3399850192
466,88.9632147927
467,87.9643155349
468,87.359801873
469,87.8426845503
470,91.1436194515
471,83.6226061181
472,94.5760036272
473,82.24992513
474,88.7194563891
475,85.7021369592
476,88.9440015763
477,88.2898668557
478,91.0977306021
479,90.7213811825
480,89.8881010326
481,87.7048473379
482,87.6747228026
483,84.5448969323
484,87.8897503802
485,89.457447092
486,87.7061430899
487,88.6440662497
488,87.243765647
489,86.1029405551
490,91.2664083791
491,85.0475001981
492,87.3564796995
493,90.4159129801
494,85.0699905871
495,87.3457812227
496,86.849763989
497,86.4070449495
498,88.8167463083
499,89.831481253
500,90.6610692692
501,87.9340454591
502,89.8475208956
503,83.8805951616
504,84.5896499991
505,91.1225798149
506,88.0902797518
507,89.9342561641
508,88.3084243143
509,86.3231224279
510,85.9963917267
511,83.082372623
512,90.1985649327
513,85.9822991636
514,85.1626952785
515,89.2954054815
516,85.8475985931
517,88.2212610597
518,90.5201825255
519,88.2438508342
520,93.9759283974
521,89.9278962667
522,85.5857965906
523,85.5795235219
524,87.5063197776
525,93.0168822547
526,87.5012563412
527,90.7142719152
528,90.8398090885
529,88.651268964
530,90.4885977815
531,90.5885465053
532,87.1697646342
533,89.4136795144
534,89.4486092087
535,94.3660985618
536,87.8377951621
537,86.7288048897
538,88.9902719048
539,89.2919760753
540,90.8863993161
541,88.385050541
542,83.2236092006
543,91.5891776829
544,92.3115645497
545,87.3185485727
546,90.0831446614
547,86.8358261508
548,86.002334433
549,88.2218984058
550,87.0346113091
551,88.9038814156
552,88.6010435881
553,91.6625732671
554,85.247196062
555,86.1280827082
556,84.4252035743
557,87.2474076739
558,91.9126145897
559,88.8140564642
560,91.8611825753
561,86.1591327404
562,88.2071806422
563,88.4517298342
564,88.4812524561
565,91.1586954124
566,88.4716259038
567,86.5456604716
568,89.4954626767
569,94.688394798
570,87.3003025221
571,92.2072657802
572,92.4313847033
573,84.0328663639
574,90.6769743565
575,87.2775515172
576,86.763290024
577,88.1905769549
578,85.2651257403
579,87.1830362919
580,88.450624683
581,87.3836316899
582,89.1073781343
583,86.0772776855
584,88.1954762968
585,84.0282252446
586,84.7201164832
587,85.76718967
588,85.3319753164
589,90.6862024334
590,91.1963541164
591,83.4484199845
592,88.1988491512
593,89.4114046806
594,85.3792196513
595,86.8382185165
596,92.0767761623
597,89.2591746854
598,85.6183460831
599,87.7347277916
600,85.7963308786
601,92.8001339921
602,91.2617012385
603,85.6357612171
604,88.5781607258
605,85.8209912904
606,84.7894165317
607,89.4394402424
608,84.0740317942
609,87.5531961543
610,92.181889369
611,90.2274753896
612,89.4059634224
613,82.3936397806
614,87.973367598
615,86.2600953811
616,91.9707225818
617,88.1323744372
618,88.5994863457
619,92.7279413645
620,90.9358982824
621,84.0874885989
622,90.2612441574
623,89.6937229808
624,86.1936684494
625,88.2610420187
626,90.7809606916
627,86.6821489769
628,86.7352524017
629,86.6421730755
630,87.1682444412
631,81.1936773029
632,83.877655655
633,87.6194189244
634,87.6791034053
635,90.7607507486
636,87.750107675
637,84.0072354982
638,85.5583406667
639,90.2546896653
640,86.7478255312
641,82.7236184808
642,90.0219124303
643,92.8928383261
644,86.9603358473
645,88.7153757483
646,85.2681549504
647,84.515399113
648,89.0853498216
649,88.3113371675
650,88.942576031
651,87.2574176465
652,88.3127242319
653,85.860470907
654,87.9572573954
655,83.9513666692
656,85.5056915103
657,90.5747054609
658,85.3610412272
659,87.010417968
660,83.6389572241
661,91.9909239884
662,88.330519304
663,87.5643604757
664,85.5926868518
665,89.8541580735
666,83.3430851171
667,88.4936662784
668,88.6981812771
669,87.8584693704
670,89.3357648292
671,88.4201355737
672,87.5799932074
673,91.0715054187
674,89.4891253983
675,82.0679994823
676,87.9289165004
677,87.3693593888
678,89.4874952172
679,92.0626071271
680,93.6516874552
681,82.5861512402
682,87.054981752
683,92.4251107405
684,85.7451550178
685,85.9736737419
686,84.1545140985
687,89.6177444811
688,87.8561185246
689,87.0285371489
690,85.0901484145
691,88.2439688159
692,86.8826165214
693,88.956632786
694,87.2280358685
695,93.8840273117
696,88.0980804532
697,86.9466687472
698,83.6832878303
699,84.3142078572
700,88.5370958887
701,88.6479626523
702,89.2997369106
703,88.9005413079
704,91.5067548511
705,89.8674470851
706,92.4425058813
707,88.5329105554
708,87.1698408784
709,87.6501268921
710,87.1941761016
711,89.8992651051
712,88.8525203888
713,92.4023550714
714,84.4637619255
715,87.1222829058
716,85.1958190447
717,87.0684931517
718,90.1443453669
719,88.3531019002
720,86.8043321059
721,90.1509086787
722,92.7257489423
723,89.4592323755
724,92.5642875803
725,88.1228044302
726,90.5397544811
727,87.4323078049
728,83.8468241016
729,87.911601801
730,89.6284687527
731,89.2226016077
732,85.5779479137
733,88.5916578338
734,90.8048547078
735,84.8180133762
736,93.6289064229
737,87.5250581438
738,86.436916032
739,86.5537921745
740,90.5360174523
741,89.106325239
742,87.0986772554
743,86.1856802578
744,87.0500179933
745,89.8738251384
746,89.3198410207
747,86.0717123717
748,87.9169130135
749,83.2108759268
750,93.5605928881
751,90.9047995785
752,85.8607689293
753,92.2331429786
754,88.3051064799
755,86.987841149
756,88.8981143912
757,87.381568569
758,90.7147184915
759,87.5020662457
760,87.4031837466
761,88.9856968026
762,89.6472715022
763,89.4210201072
764,85.4062305633
765,90.1081462808
766,91.0377703385
767,84.8846463261
768,88.2207307027
769,87.3435028946
770,89.9400497012
771,86.2307465357
772,87.3922834353
773,92.5317459691
774,89.4656336067
775,85.9770193566
776,84.6373469474
777,87.6874794007
778,88.0830529409
779,86.1178368858
780,86.0044940841
781,86.3946795516
782,84.8970402934
783,86.5115805637
784,91.3444233877
785,89.6892589285
786,88.7746574523
787,88.0365573407
788,85.6515497892
789,92.030390634
790,90.655307391
791,89.133103424
792,91.5644286989
793,88.2339795418
794,89.2099101444
795,81.0829999711
796,89.5016195201
797,88.0378331922
798,91.5223492489
799,83.9631607567
800,85.7127756911
801,87.8769633288
802,89.7028859311
803,84.6446696014
804,94.7028005336
805,86.9363123253
806,90.6543219205
807,85.1028828181
808,91.4193005667
809,87.6050669159
810,87.1779649586
811,91.802431195
812,90.7730938212
813,94.9050546538
814,85.9828089483
815,88.0240587594
816,86.6736544334
817,89.4956535987
818,87.6299604513
819,90.5713739545
820,88.7175394766
821,90.5677652632
822,84.4060198832
823,87.7792734374
824,94.4320357901
825,90.6185291945
826,84.9713048815
827,91.8531638776
828,87.4109657478
829,89.3932519091
830,89.9072389089
831,85.8960028846
832,86.8939434159
833,82.9842154962
834,89.0706021995
835,90.9194513467
836,84.3821050995
837,85.0764732954
838,86.8439963944
839,86.0200355005
840,88.2734372835
841,91.4564812412
842,89.765322688
843,91.3947203723
844,86.195039327
845,88.6257367991
846,92.0049983563
847,88.2677242169
848,88.8088375831
849,90.2462147202
850,89.7054753476
851,86.6629356267
852,86.1724668747
853,85.0935284523
854,86.2208504168
855,88.1769791124
856,88.2766654768
857,88.7913419777
858,85.3666808464
859,86.7017495528
860,86.0048515649
861,93.2663961165
862,83.4662784974
863,89.4552995726
864,88.1939810638
865,87.7160300647
866,83.2043800086
867,90.40977733
868,88.7770998356
869,86.3148920377
870,89.9445236812
871,81.7977279562
872,91.4803016413
873,86.9130974453
874,85.8063517958
875,89.0717232154
876,88.4650632149
877,87.9959689753
878,87.3125383571
879,84.5567512489
880,87.7219517367
881,91.5085155521
882,89.4511454433
883,88.6870777521
884,89.3162904017
885,87.1784618958
886,91.4502144269
887,86.1209068892
888,85.8576074981
889,88.4959725765
890,90.7323826708
891,88.1459503068
892,89.0763074529
893,84.2942915672
894,85.6612988789
895,80.7587512391
896,87.6077414901
897,89.9697121404
898,87.9974832591
899,83.8943583836
900,83.2867444167
901,89.3113539575
902,86.6623055233
903,88.3656605867
904,87.5009206557
905,91.9372805965
906,89.4606364779
907,85.5828760067
908,91.0609895977
909,84.0747424982
910,89.4491396997
911,89.1387806986
912,87.9413185444
913,88.3491007239
914,88.0681066851
915,91.8373980373
916,82.9813962265
917,91.8770913578
918,89.1932546626
919,86.0435414105
920,84.1841177843
921,88.4524300218
922,86.9038251245
923,86.173984887
924,88.8039552741
925,86.0550601302
926,91.8852277026
927,89.9436294156
928,89.3312384763
929,89.9183435417
930,88.2508558155
931,88.6783794148
932,87.3127505302
933,87.2123529743
934,87.2019018223
935,88.4834875975
936,89.408032999
937,90.5676823419
938,85.7501668141
939,92.4430590471
940,86.6258614246
941,86.2345746369
942,86.0247767208
943,87.7599940452
944,92.1046974153
945,90.3160656489
946,88.6518136331
947,88.8173030235
948,86.6213019876
949,87.9478257356
950,86.4391563951
951,86.0844190978
952,83.0683069475
953,88.3792567209
954,85.8617253881
955,89.7547487726
956,87.2658184983
957,88.8593916052
958,86.4465920922
959,85.7355949678
960,85.7275053169
961,89.4297321444
962,79.9334430151
963,82.8300424493
964,86.9772996616
965,91.6787480154
966,79.1853527977
967,83.6799302654
968,90.606352518
969,84.1705484035
970,87.7108052363
971,87.3930531288
972,85.9424530419
973,84.3251057208
974,89.7046041442
975,94.1030526216
976,87.3699352099
977,83.6738725393
978,89.0164297315
979,91.200375332
980,82.4129146261
981,87.3974514639
982,92.5151715786
983,86.5942231648
984,86.1601966576
985,86.7802676473
986,87.4103389506
987,83.1488527793
988,88.2518900274
989,87.3912671303
990,85.4483050813
991,89.8569973552
992,93.9855134914
993,84.7006714054
994,92.4956882003
995,86.760511045
996,87.828161288
997,88.1649117425
998,83.2104906591
999,84.2536024716
1000,86.6334369586
1001,89.4689666102
1002,85.6422058309
1003,90.5474214796
1004,87.6842243276
1005,92.0775581571
1006,87.9457172263
1007,92.0211786903
1008,89.5457110663
1009,86.2743139045
1010,88.9572177067
1011,89.5580699474
1012,88.0971919931
1013,88.8538336475
1014,86.6001656441
1015,86.7206431281
1016,90.3186456982
1017,90.6008231603
1018,87.7648098346
1019,81.0744425805
1020,87.236288756
1021,90.3996382683
1022,88.8811615667
1023,90.8622649291
1024,86.5601976846
1025,87.8674041095
1026,85.4810300974
1027,91.3956584839
1028,87.1906790771
1029,82.9083179582
1030,91.85214853
1031,87.2769578982
1032,88.3510904037
1033,89.6742140889
1034,91.6451556252
1035,86.7130567043
1036,88.242094032
1037,82.9480727398
1038,89.9813427484
1039,90.7014936709
1040,88.3349923873
1041,88.8023222357
1042,91.7697336915
1043,86.4006311947
1044,87.9960766424
1045,91.2654998932
1046,92.5581010643
1047,87.3853359668
1048,89.1070592542
1049,85.9964417454
1050,82.18430258
1051,88.0157913363
1052,92.5107692219
1053,83.138135998
1054,85.4499897715
1055,87.8623786529
1056,90.7160261806
1057,87.9447744101
1058,89.3376432526
1059,88.1268727472
1060,87.3839515233
1061,91.829289087
1062,85.3019867143
1063,90.4391249069
1064,86.0542948463
1065,86.5589794875
1066,89.4822937418
1067,82.3161644937
1068,88.3266186466
1069,86.6607881603
1070,89.1044267973
1071,86.6858755321
1072,83.1807636159
1073,94.6880104239
1074,89.6726447302
1075,93.4636188654
1076,90.2032690936
1077,91.8244434299
1078,87.5655490178
1079,86.8114589169
1080,82.7650107075
1081,82.6852443966
1082,89.4925976807
1083,89.5976670879
1084,89.5158013776
1085,86.4899721008
1086,85.5607083328
1087,90.1716916998
1088,93.4096063983
1089,89.284740782
1090,86.2404137317
1091,92.3042281803
1092,89.2302543841
1093,83.8935795058
1094,90.0477033145
1095,93.2964356098
1096,92.0609098238
1097,92.143197347
1098,87.5186513742
1099,88.4114531888
1100,81.5128327306
1101,88.6045648757
1102,81.8148696439
1103,92.3400581413
1104,86.0116661146
1105,84.9221374806
1106,87.5113795123
1107,89.389184298
1108,82.8413750293
1109,81.6566480126
1110,88.9368601517
1111,84.7353353277
1112,86.8449318629
1113,86.5887414481
1114,86.612381127
1115,89.1968445071
1116,84.8105253952
1117,89.2386006768
1118,82.5831830585
1119,86.644009183
1120,88.802423535
1121,91.4246828461
1122,90.2041800958
1123,85.608299955
1124,84.0215367643
1125,87.1195574108
1126,89.6146179117
1127,89.6514520125
1128,79.7639519467
1129,90.433610375
1130,87.1788971504
1131,87.775679282
1132,92.4497608647
1133,87.0178189475
1134,89.5544411744
1135,88.4521552813
1136,81.5970434147
1137,84.2816201326
1138,90.4358406442
1139,87.9365790298
1140,84.3945432649
1141,87.8073393312
1142,84.9203071909
1143,90.7251268868
1144,89.756139592
1145,88.6312084043
1146,87.0788673669
1147,83.3376965137
1148,85.7922771933
1149,88.4887696576
1150,89.1792252954
1151,85.8795686001
1152,86.8697048248
1153,87.2955282007
1154,86.8380619948
1155,90.2337397762
1156,89.5060760396
1157,88.5143733686
1158,89.2994010628
1159,89.6829105004
1160,88.3846200624
1161,87.4841178528
1162,91.2336748969
1163,88.5111529637
1164,83.0419957253
1165,92.1591925195
1166,85.4442952421
1167,89.3657094363
1168,88.0045582371
1169,87.0153082816
1170,93.4465238117
1171,86.6322882069
1172,89.1699836319
1173,90.3787044978
1174,87.860994234
1175,87.9292240114
1176,89.9306081038
1177,86.1603788518
1178,82.2922444736
1179,91.3034652143
1180,84.26412045
1181,88.8501306926
1182,90.3067328535
1183,90.3663687715
1184,87.3612942166
1185,85.0905235324
1186,88.1810048402
1187,91.0375356793
1188,85.8849293128
1189,86.8379376946
1190,86.4765339799
1191,87.4416354598
1192,83.2195501118
1193,83.8493593986
1194,90.9850478769
1195,86.6673667288
1196,85.3461902545
1197,84.9952566637
1198,85.886068562
1199,84.981494719
1200,85.9681125828
1201,85.5483952776
1202,82.8523771991
1203,89.0440584232
1204,85.0720557993
1205,85.1440608017
1206,90.5485683009
1207,85.5595836738
1208,90.8257768601
1209,81.9697842962
1210,86.8208043433
1211,95.1799626997
1212,87.7078110283
1213,84.8500229161
1214,87.3424223485
1215,86.5712121158
1216,92.4113487499
1217,87.3928739874
1218,87.9188083162
1219,90.2541937399
1220,84.9061168346
1221,84.9808308181
1222,93.0111811965
1223,88.2166207433
1224,87.539901859
1225,88.8472224301
1226,88.4776642033
1227,89.709173506
1228,87.3284530684
1229,89.8927116015
1230,87.4411649199
1231,92.596391089
1232,85.348902817
1233,91.5261783106
1234,88.6174921996
1235,91.6172968499
1236,85.8570057048
1237,87.3773321559
1238,86.3616050694
1239,86.0092217198
1240,86.160062442
1241,89.3438884455
1242,85.789531696
1243,88.9925997063
1244,91.3496223893
1245,90.4182022928
1246,90.1679011227
1247,87.6789813432
1248,91.3396647751
1249,88.0577896099
1250,86.3057356814
1251,88.4126195671
1252,85.0219692875
1253,91.8898732723
1254,90.4770234165
1255,86.013669404
1256,93.3068011101
1257,91.1435780101
1258,85.2882402941
1259,83.0653161929
1260,91.7523660891
1261,84.8279552532
1262,85.1168794727
1263,86.5810473311
1264,92.8445883487
1265,87.6042110924
1266,87.4127033416
1267,86.7218443971
1268,81.9101519818
1269,90.4633676061
1270,92.6632199676
1271,89.5406739527
1272,90.7115695787
1273,88.6338617238
1274,83.9417691877
1275,89.0265534873
1276,87.2121248759
1277,90.8504011263
1278,80.702113744
1279,89.225173851
1280,88.8058279791
1281,88.135668577
1282,87.7201318917
1283,88.7144058536
1284,87.0344470977
1285,88.6781553525
1286,83.8127272935
1287,86.4805524062
1288,90.2713547288
1289,88.0113666539
1290,91.47271363
1291,82.9679346351
1292,90.1889196697
1293,87.1296794002
1294,91.226633039
1295,87.4060386352
1296,87.8833284835
1297,86.1118837356
1298,87.9536589115
1299,91.9414644573
1300,84.4313102126
1301,88.5195258352
1302,89.8459379362
1303,88.2193238767
1304,89.9672022116
1305,86.0102724982
1306,90.5672123636
1307,87.8293006321
1308,87.4638954966
1309,87.0752697728
1310,87.306584745
1311,85.3591505759
1312,88.4814168184
1313,89.5511796226
1314,86.2324283479
1315,85.3190944341
1316,85.5582923587
1317,85.2299666979
1318,87.9061974144
1319,90.7868373647
1320,92.0962118011
1321,88.8890773902
1322,92.4147811258
1323,85.6220972383
1324,91.3812833158
1325,85.940351016
1326,87.4740179424
1327,89.415102267
1328,89.6742948211
1329,86.9722124009
1330,89.0891070623
1331,88.0842423568
1332,86.9894353149
1333,89.9965846045
1334,88.3123325287
1335,88.8511386399
1336,86.9979580798
1337,85.9025535862
1338,91.013214061
1339,83.8649186422
1340,91.3658836449
1341,86.8423394786
1342,85.4963047617
1343,90.6475777325
1344,92.7699838418
1345,85.2435728352
1346,87.0563984013
1347,86.8130283728
1348,90.1166308831
1349,87.4132301005
1350,91.1007936772
1351,90.1719001031
1352,87.103084224
1353,90.5914930485
1354,87.5716281916
1355,88.7177733293
1356,88.6543317465
1357,85.4447450274
1358,85.1476479384
1359,92.3684525082
1360,89.8150579155
1361,88.7902083317
1362,93.6955763173
1363,85.2463327117
1364,90.6062774706
1365,84.964292404
1366,83.8393187193
1367,90.1211693355
1368,89.7234284361
1369,85.838029837
1370,92.859390454
1371,89.5236156993
1372,84.9350862511
1373,84.6293438302
1374,85.3261191579
1375,88.4564340813
1376,90.1920178057
1377,86.4684313678
1378,87.5114813029
1379,89.2123606913
1380,91.170321359
1381,85.8718274269
1382,91.7695944793
1383,86.1534159791
1384,85.5769335094
1385,90.8815284008
1386,88.9982797765
1387,84.0490750731
1388,87.8998230338
1389,88.5956643826
1390,85.5022965657
1391,89.1909760186
1392,88.3921920769
1393,89.1929687564
1394,86.6392006299
1395,91.6226923129
1396,88.8690443615
1397,86.0386324424
1398,87.8003181486
1399,86.4131786738
1400,88.4390821379
1401,90.2020879614
1402,84.3724698979
1403,90.6226689152
1404,92.7351384113
1405,90.1751143527
1406,87.9072994161
1407,90.8441913819
1408,88.8308434744
1409,85.3600900831
1410,83.0171836493
1411,91.4575614272
1412,89.257936892
1413,86.7643046888
1414,84.1395278011
1415,92.0001307849
1416,93.0028960168
1417,89.8241457472
1418,88.2485376702
1419,87.9521433918
1420,86.450977339
1421,89.9301264671
1422,86.0562495631
1423,90.2243195605
1424,85.6558151386
1425,87.7301914542
1426,85.5579242336
1427,89.4692227443
1428,89.2347841013
1429,86.8164854886
1430,90.0124666975
1431,91.5716292876
1432,84.9575316535
1433,86.0504345628
1434,86.9721254878
1435,85.628321174
1436,88.4489180023
1437,89.6649591467
1438,92.0737869208
1439,92.0431781768
1440,91.1354835917
1441,91.3416328268
1442,88.3491100226
1443,87.4171282827
1444,94.2155899824
1445,89.9830121001
1446,87.8759364457
1447,90.4597082236
1448,84.820563153
1449,86.6947200698
1450,83.2477480772
1451,88.0948325475
1452,86.9057634552
1453,88.8862103125
1454,91.3510856762
1455,87.8314694115
1456,85.1261959646
1457,87.3376631493
1458,90.5429477266
1459,85.0332210753
1460,91.3859669017
1461,86.25816198
1462,85.6977378551
1463,89.7171284718
1464,88.602591671
1465,87.9374306676
1466,89.7702784441
1467,84.1413587768
1468,82.7217457355
1469,86.1666265917
1470,90.9535361147
1471,86.9583446989
1472,90.3965584579
1473,93.7007131184
1474,92.9139913492
1475,85.5468186395
1476,85.9204130473
1477,88.7744214559
1478,84.2175906812
1479,90.0537338462
1480,88.2832487454
1481,89.1396917128
1482,92.3806077513
1483,86.6007271542
1484,88.8010583814
1485,83.8426468735
1486,87.8160815951
1487,90.2800993641
1488,90.83020527
1489,94.3952512109
1490,92.8154803881
1491,86.5915628323
1492,89.3717897242
1493,87.5608103842
1494,88.0535545348
1495,86.2557051599
1496,94.0683407407
1497,88.0611779171
1498,85.0804338249
1499,86.2405236325
1500,84.0005836525
1501,87.1826051713
1502,84.8005370631
1503,88.4170552681
1504,85.3169911556
1505,85.4940586598
1506,88.2004770229
1507,88.7389779988
1508,87.6484005937
1509,94.1125426093
1510,89.8585578514
1511,83.9624056666
